latitude,longitude,country
-1.4558,-48.5044,166
18.9183,-99.1908,214
3.8782,-77.0425,167
50.0848,14.4112,203
59.3793,13.5036,187
56.0097,92.7917,185
-8.0,159.0,252
-36.8506,174.7679,251
20.5291,-97.4497,214
-22.9855,-47.4852,166
10.0359,105.7808,133
37.461,126.8996,125
53.5123,-2.3143,183
14.5763,121.0227,126
14.5504,121.0602,126
-7.8035,110.3646,132
26.8914,-111.9826,214
10.7948,106.6763,133
11.9327,79.8339,128
40.9699,14.1838,176
19.297,-99.6664,214
23.746,90.382,141
40.6373,122.5025,124
30.361,76.7978,128
3.1427,101.6951,136
36.7202,-4.4203,184
20.9013,74.7774,128
35.8875,139.5496,129
13.9833,108.0,133
45.2066,8.8751,176
42.3434,13.9493,176
9.8933,76.717,128
43.2876,5.3792,175
33.187,-97.781,211
42.1905,-89.5939,211
55.0356,82.7556,185
51.2485,22.5606,178
41.9973,21.4325,208
1.2768,103.8448,130
40.1455,117.1095,124
39.9775,-74.0704,211
59.85,17.6333,187
-29.1721,-51.1784,166
18.3353,105.9018,133
31.9145,117.0379,124
42.4422,-87.8396,211
36.7844,119.9464,124
34.2319,-84.1627,211
37.5611,126.822,125
-26.0211,28.0092,221
37.3424,126.9222,125
33.7586,105.9174,124
18.0,105.0,161
-17.815,31.0478,239
44.9241,-123.3248,211
38.8715,-94.7713,211
38.2403,-122.6777,211
29.4411,-98.4936,211
17.135,102.97200000000001,131
37.9667,23.7167,207
56.2053,95.7204,185
32.5777,74.0838,145
30.8138,75.1688,128
11.2702,76.2289,128
49.2288,28.471999999999998,179
25.8769,118.896,124
32.416,118.5783,124
-25.756999999999998,28.1443,221
47.6144,-122.3447,211
-30.7807,-55.4816,166
14.8025,100.6181,131
11.9362,108.4172,133
9.9092,-67.3439,172
41.003,28.9834,149
33.0326,-96.7859,211
20.6347,-103.4344,214
42.2328,-8.7226,184
35.7832,-86.7495,211
37.9446,-1.3739,184
55.7028,13.1927,187
37.5048,127.116,125
13.5475,100.2736,131
51.5828,-0.3448,183
-3.7227,-38.5247,166
20.4164,106.1706,133
37.5478,127.0246,125
52.1982,4.4357,182
-0.6748,100.8072,132
44.6908,4.712,175
52.798,66.7529,148
45.6556,8.9989,176
37.1661,-93.2458,211
13.9536,121.3161,126
51.3488,-0.0321,183
45.6187,-73.7867,210
52.2138,24.3564,198
19.0,-70.6667,215
15.1462,121.0447,126
20.2724,85.8338,128
21.7629,72.1533,128
49.035,-122.8269,210
55.6059,13.0007,187
5.4799,7.0271,231
64.4777,40.4998,185
-0.031,109.3257,132
53.5222,-113.4551,210
9.8665,106.3563,133
25.7901,-100.4176,214
14.1833,100.2833,131
35.3274,25.1281,207
9.4333,99.9667,131
13.9332,100.7502,131
46.9659,31.9974,179
23.7552,90.3731,141
33.824,-6.0663,227
48.9496,2.5684,175
-24.1191,-52.3919,166
30.7866,31.0004,224
48.0,68.0,148
53.0,28.0,198
30.7324,76.795,128
2.2071,102.2512,136
40.2056,-8.4196,180
2.0442,45.3358,246
26.6617,119.5228,124
15.0,30.0,247
46.2342,6.0802,188
42.4609,-71.0074,211
-9.8143,-35.964,166
22.0,98.0,160
57.1522,65.5272,185
12.9172,74.85600000000001,128
-33.2,-70.6833,168
25.0,17.0,248
52.2772,7.432,177
23.7908,90.4109,141
11.5583,104.9121,154
-37.8104,144.9544,250
-7.7049,110.6019,132
37.3825,-79.2181,211
43.3433,17.8081,209
6.5127,14.3009,241
25.0,45.0,146
-20.0006,57.6449,234
41.0278,28.9392,149
37.3028,-121.9982,211
39.5039,20.2656,207
35.7051,139.5725,129
57.1,65.76,185
20.6783,-101.3896,214
50.9844,17.0383,178
3.139,101.72,136
33.2058,113.0457,124
22.0559,72.801,128
1.2136,-77.2811,167
-25.3013,-49.1696,166
46.1357,-1.1145,175
-23.0,-58.0,174
-6.5945,106.789,132
15.369000000000002,100.0476,131
-6.3433,106.4989,132
34.353,108.1434,124
31.1959,121.4471,124
-31.0333,-64.4833,169
41.1826,-8.5581,180
50.4267,80.2667,148
14.6359,104.3635,131
59.2005,9.6034,200
32.7818,44.2882,162
18.5271,98.9415,131
10.3792,123.6419,126
18.9721,72.8246,128
21.05,105.8833,133
10.9658,106.6488,133
16.0,8.0,249
52.354,4.7603,182
34.111,-84.3025,211
-23.5401,-47.1128,166
37.986999999999995,-1.13,184
34.3115,-89.9443,211
36.8,5.7667,226
10.9872,106.65799999999999,133
43.7793,11.2463,176
60.6036,15.626,187
60.1717,24.9349,204
-21.1393,-44.2652,166
30.5478,-96.2715,211
18.8299,-99.0557,214
44.6478,10.9254,176
9.4781,106.1,133
57.7708,40.9344,185
40.8983,39.7965,149
-9.5713,-35.6899,166
48.9335,2.3661,175
43.7489,-79.4422,210
0.05,-78.1333,165
43.8508,126.5603,124
1.3681,103.8832,130
53.3472,-6.2439,193
48.1676,8.6298,177
26.241,50.5779,163
-21.7951,-48.8384,166
52.4674,13.3482,177
59.7304,10.2466,200
52.7833,-1.6667,183
34.0511,-118.3324,211
39.5833,-0.5433,184
-20.0689,-44.5883,166
39.7949,-79.8058,211
-41.2866,174.7756,251
-22.369,-46.9482,166
36.0048,-86.7886,211
36.8215,127.6569,125
40.6421,-79.7273,211
50.5593,19.5823,178
37.2389,114.6967,124
-34.9014,-54.9516,170
10.1617,105.8258,133
36.8381,-2.4597,184
42.9,-78.9435,210
46.3949,18.9631,199
29.3375,47.6581,164
52.1922,20.8846,178
25.7259,-80.4036,211
-25.5283,-49.2161,166
52.5155,13.4062,177
36.6255,101.7574,124
30.4908,-84.3158,211
51.1325,0.2633,183
42.869,74.5939,143
-17.7313,-48.6548,166
51.2817,37.5458,185
52.3204,21.0692,178
39.9038,-104.9419,211
54.6816,25.3225,181
24.9139,118.5858,124
-27.0333,-54.65,169
43.3789,-2.9831,184
53.6884,23.8258,198
34.7725,113.7266,124
