date_1
'2020-09-13 07:52:13.775'
'2020-09-13 07:52:14.920'
'2020-09-13 07:53:47.959'
'2020-09-13 07:59:00.419'
'2020-09-13 08:00:18.548'
'2020-09-13 08:00:18.553'
'2020-09-13 08:00:20.403'
'2020-09-13 08:00:30.768'
'2020-09-13 08:00:30.792'
'2020-09-13 08:00:33.474'
'2020-09-13 08:03:04.836'
'2020-09-13 08:03:05.041'
'2020-09-13 08:03:06.497'
'2020-09-13 08:03:54.545'
'2020-09-13 08:03:55.132'
'2020-09-13 08:03:56.374'
'2020-09-13 08:05:11.159'
'2020-09-13 08:05:11.257'
'2020-09-13 08:05:13.866'
'2020-09-13 08:05:13.883'
'2020-09-13 08:06:46.289'
'2020-09-13 08:06:46.605'
'2020-09-13 08:06:48.345'
'2020-09-13 08:07:29.505'
'2020-09-13 08:07:29.893'
'2020-09-13 08:07:31.111'
'2020-09-13 08:10:08.548'
'2020-09-13 08:10:08.725'
'2020-09-13 08:10:10.298'
'2020-09-13 08:10:19.412'
'2020-09-13 08:10:19.975'
'2020-09-13 08:10:21.051'
'2020-09-13 08:11:14.072'
'2020-09-13 08:12:44.352'
'2020-09-13 08:12:44.414'
'2020-09-13 08:12:45.967'
'2020-09-13 08:13:36.503'
'2020-09-13 08:14:18.578'
'2020-09-13 08:14:40.639'
'2020-09-13 08:14:40.659'
'2020-09-13 08:14:48.684'
'2020-09-13 08:15:46.513'
'2020-09-13 08:15:46.792'
'2020-09-13 08:15:47.770'
'2020-09-13 08:15:52.082'
'2020-09-13 08:15:52.828'
'2020-09-13 08:15:54.147'
'2020-09-13 08:17:02.171'
'2020-09-13 08:17:02.941'
'2020-09-13 08:17:03.845'
'2020-09-13 08:17:19.601'
'2020-09-13 08:17:20.179'
'2020-09-13 08:17:21.273'
'2020-09-13 08:17:26.207'
'2020-09-13 08:19:38.407'
'2020-09-13 08:19:40.649'
'2020-09-13 08:19:41.044'
'2020-09-13 08:19:42.256'
'2020-09-13 08:21:19.218'
'2020-09-13 08:23:11.663'
'2020-09-13 08:23:11.993'
'2020-09-13 08:23:14.371'
'2020-09-13 08:25:39.828'
'2020-09-13 08:25:39.828'
'2020-09-13 08:25:40.212'
'2020-09-13 08:25:41.593'
'2020-09-13 08:26:42.467'
'2020-09-13 08:26:42.515'
'2020-09-13 08:26:58.855'
'2020-09-13 08:26:59.152'
'2020-09-13 08:27:41.225'
'2020-09-13 08:31:12.406'
'2020-09-13 08:31:12.742'
'2020-09-13 08:31:14.097'
'2020-09-13 08:31:52.861'
'2020-09-13 08:36:06.821'
'2020-09-13 08:36:07.249'
'2020-09-13 08:36:09.533'
'2020-09-13 08:36:09.894'
'2020-09-13 08:38:55.527'
'2020-09-13 08:39:40.876'
'2020-09-13 08:39:41.615'
'2020-09-13 08:39:42.975'
'2020-09-13 08:48:00.883'
'2020-09-13 08:48:00.914'
'2020-09-13 08:48:02.951'
'2020-09-13 08:49:07.047'
'2020-09-13 08:51:55.297'
'2020-09-13 08:52:47.388'
'2020-09-13 08:53:27.467'
'2020-09-13 08:53:35.969'
'2020-09-13 08:53:35.972'
'2020-09-13 08:53:36.101'
'2020-09-13 08:53:37.706'
'2020-09-13 08:54:34.195'
'2020-09-13 08:54:34.212'
'2020-09-13 08:54:36.253'
'2020-09-13 08:54:36.903'
'2020-09-13 08:56:22.548'
'2020-09-13 08:56:22.617'
'2020-09-13 08:56:24.541'
'2020-09-13 08:59:29.057'
'2020-09-13 08:59:29.098'
'2020-09-13 08:59:31.055'
'2020-09-13 09:02:17.375'
'2020-09-13 09:02:54.530'
'2020-09-13 09:02:54.659'
'2020-09-13 09:02:57.245'
'2020-09-13 09:05:00.010'
'2020-09-13 09:05:00.053'
'2020-09-13 09:05:01.967'
'2020-09-13 09:07:44.302'
'2020-09-13 09:08:12.379'
'2020-09-13 09:09:49.794'
'2020-09-13 09:09:50.535'
'2020-09-13 09:09:52.503'
'2020-09-13 09:11:58.736'
'2020-09-13 09:13:12.473'
'2020-09-13 09:13:12.862'
'2020-09-13 09:13:15.182'
'2020-09-13 09:13:28.906'
'2020-09-13 09:13:54.959'
'2020-09-13 09:14:51.060'
'2020-09-13 09:15:48.072'
'2020-09-13 09:15:48.361'
'2020-09-13 09:15:50.129'
'2020-09-13 09:15:50.389'
'2020-09-13 09:15:58.568'
'2020-09-13 09:15:58.599'
'2020-09-13 09:16:00.673'
'2020-09-13 09:19:32.907'
'2020-09-13 09:22:01.135'
'2020-09-13 09:22:07.173'
'2020-09-13 09:22:15.358'
'2020-09-13 09:22:15.406'
'2020-09-13 09:22:18.065'
'2020-09-13 09:22:51.974'
'2020-09-13 09:22:52.075'
'2020-09-13 09:22:54.688'
'2020-09-13 09:22:54.696'
'2020-09-13 09:23:03.802'
'2020-09-13 09:23:04.115'
'2020-09-13 09:23:05.855'
'2020-09-13 09:23:18.155'
'2020-09-13 09:24:09.441'
'2020-09-13 09:24:09.442'
'2020-09-13 09:24:10.244'
'2020-09-13 09:24:11.532'
'2020-09-13 09:25:09.996'
'2020-09-13 09:25:10.351'
'2020-09-13 09:25:11.746'
'2020-09-13 09:25:52.995'
'2020-09-13 09:25:53.043'
'2020-09-13 09:25:53.049'
'2020-09-13 09:25:54.983'
'2020-09-13 09:26:15.091'
'2020-09-13 09:28:39.306'
'2020-09-13 09:31:53.727'
'2020-09-13 09:32:56.679'
'2020-09-13 09:32:56.693'
'2020-09-13 09:32:57.071'
'2020-09-13 09:32:58.551'
'2020-09-13 09:34:09.195'
'2020-09-13 09:34:31.247'
'2020-09-13 09:35:20.680'
'2020-09-13 09:35:21.359'
'2020-09-13 09:35:22.307'
'2020-09-13 09:38:35.658'
'2020-09-13 09:39:51.798'
'2020-09-13 09:42:00.874'
'2020-09-13 09:42:01.214'
'2020-09-13 09:42:02.742'
'2020-09-13 09:43:55.592'
'2020-09-13 09:43:55.992'
'2020-09-13 09:43:57.585'
'2020-09-13 09:44:46.096'
'2020-09-13 09:45:52.208'
'2020-09-13 09:48:16.426'
'2020-09-13 09:48:28.982'
'2020-09-13 09:48:29.070'
'2020-09-13 09:48:30.588'
'2020-09-13 09:49:02.130'
'2020-09-13 09:49:02.131'
'2020-09-13 09:49:02.335'
'2020-09-13 09:54:58.842'
'2020-09-13 09:55:03.960'
'2020-09-13 09:55:04.083'
'2020-09-13 09:55:05.566'
'2020-09-13 09:57:54.325'
'2020-09-13 09:57:55.372'
'2020-09-13 09:57:55.550'
'2020-09-13 09:57:57.572'
'2020-09-13 09:57:58.078'
'2020-09-13 09:58:03.599'
'2020-09-13 09:58:07.632'
'2020-09-13 09:58:09.649'
'2020-09-13 10:04:35.176'
'2020-09-13 10:04:35.384'
'2020-09-13 10:04:37.802'
'2020-09-13 10:07:57.695'
'2020-09-13 10:11:21.996'
'2020-09-13 10:12:44.127'
'2020-09-13 10:16:30.467'
'2020-09-13 10:20:26.528'
'2020-09-13 10:20:26.822'
'2020-09-13 10:20:28.139'
'2020-09-13 10:20:45.911'
'2020-09-13 10:20:46.088'
'2020-09-13 10:20:47.634'
'2020-09-13 10:20:52.799'
'2020-09-13 10:20:52.804'
'2020-09-13 10:20:53.316'
'2020-09-13 10:20:54.488'
'2020-09-13 10:20:57.193'
'2020-09-13 10:20:57.193'
'2020-09-13 10:20:57.346'
'2020-09-13 10:20:58.225'
'2020-09-13 10:21:01.797'
'2020-09-13 10:21:01.971'
'2020-09-13 10:21:03.718'
'2020-09-13 10:21:07.149'
'2020-09-13 10:21:07.154'
'2020-09-13 10:21:07.221'
'2020-09-13 10:21:09.860'
'2020-09-13 10:21:13.766'
'2020-09-13 10:21:13.767'
'2020-09-13 10:21:13.851'
'2020-09-13 10:21:15.572'
'2020-09-13 10:23:54.178'
'2020-09-13 10:23:54.284'
'2020-09-13 10:23:56.054'
'2020-09-13 10:23:56.317'
'2020-09-13 10:24:30.364'
'2020-09-13 10:26:44.739'
'2020-09-13 10:26:44.768'
'2020-09-13 10:26:47.449'
'2020-09-13 10:26:48.000'
'2020-09-13 10:27:02.972'
'2020-09-13 10:27:03.022'
'2020-09-13 10:27:03.855'
'2020-09-13 10:27:04.031'
'2020-09-13 10:27:04.246'
'2020-09-13 10:27:05.136'
'2020-09-13 10:27:56.343'
'2020-09-13 10:29:52.541'
'2020-09-13 10:29:52.730'
'2020-09-13 10:29:55.259'
'2020-09-13 10:34:25.174'
'2020-09-13 10:43:10.161'
'2020-09-13 10:43:10.522'
'2020-09-13 10:43:12.870'
'2020-09-13 10:43:13.164'
'2020-09-13 10:44:04.637'
'2020-09-13 10:47:12.918'
'2020-09-13 10:49:41.751'
'2020-09-13 10:49:42.349'
'2020-09-13 10:49:44.464'
'2020-09-13 10:49:44.598'
'2020-09-13 10:52:14.614'
'2020-09-13 10:52:51.271'
'2020-09-13 10:52:51.286'
'2020-09-13 10:52:52.877'
'2020-09-13 10:55:56.241'
'2020-09-13 10:55:56.750'
'2020-09-13 10:55:57.848'
'2020-09-13 10:57:47.875'
'2020-09-13 10:57:48.126'
'2020-09-13 10:57:49.979'
'2020-09-13 10:59:16.960'
'2020-09-13 10:59:17.467'
'2020-09-13 10:59:18.945'
'2020-09-13 11:00:21.582'
'2020-09-13 11:00:33.621'
'2020-09-13 11:01:21.405'
'2020-09-13 11:01:21.407'
'2020-09-13 11:01:21.707'
'2020-09-13 11:01:23.517'
'2020-09-13 11:02:22.794'
'2020-09-13 11:02:23.039'
'2020-09-13 11:02:24.587'
'2020-09-13 11:03:07.114'
'2020-09-13 11:03:57.203'
'2020-09-13 11:05:13.328'
'2020-09-13 11:05:56.635'
'2020-09-13 11:05:57.405'
'2020-09-13 11:05:58.282'
'2020-09-13 11:06:49.497'
'2020-09-13 11:07:31.579'
'2020-09-13 11:08:50.815'
'2020-09-13 11:08:50.928'
'2020-09-13 11:08:52.427'
'2020-09-13 11:10:11.057'
'2020-09-13 11:10:21.087'
'2020-09-13 11:11:54.228'
'2020-09-13 11:11:54.432'
'2020-09-13 11:11:56.270'
'2020-09-13 11:12:02.865'
'2020-09-13 11:12:03.059'
'2020-09-13 11:12:05.572'
'2020-09-13 11:12:05.682'
'2020-09-13 11:12:45.134'
'2020-09-13 11:15:47.412'
'2020-09-13 11:15:55.447'
'2020-09-13 11:16:42.476'
'2020-09-13 11:16:42.477'
'2020-09-13 11:16:42.724'
'2020-09-13 11:16:45.185'
'2020-09-13 11:17:04.770'
'2020-09-13 11:17:22.820'
'2020-09-13 11:18:20.072'
'2020-09-13 11:18:20.073'
'2020-09-13 11:18:20.113'
'2020-09-13 11:18:22.784'
'2020-09-13 11:18:23.336'
'2020-09-13 11:18:27.591'
'2020-09-13 11:18:28.142'
'2020-09-13 11:18:29.196'
'2020-09-13 11:19:42.270'
'2020-09-13 11:21:25.380'
'2020-09-13 11:21:25.630'
'2020-09-13 11:21:27.475'
'2020-09-13 11:23:13.807'
'2020-09-13 11:23:52.844'
'2020-09-13 11:23:53.094'
'2020-09-13 11:23:54.788'
'2020-09-13 11:25:26.499'
'2020-09-13 11:25:26.503'
'2020-09-13 11:25:27.242'
'2020-09-13 11:25:29.210'
'2020-09-13 11:25:41.280'
'2020-09-13 11:26:43.378'
'2020-09-13 11:26:59.419'
'2020-09-13 11:27:05.651'
'2020-09-13 11:27:06.044'
'2020-09-13 11:27:07.420'
'2020-09-13 11:28:06.764'
'2020-09-13 11:28:07.339'
'2020-09-13 11:28:08.486'
'2020-09-13 11:28:42.335'
'2020-09-13 11:28:42.754'
'2020-09-13 11:28:44.090'
'2020-09-13 11:29:12.749'
'2020-09-13 11:29:12.829'
'2020-09-13 11:29:14.625'
'2020-09-13 11:31:15.016'
'2020-09-13 11:31:16.204'
'2020-09-13 11:31:16.255'
'2020-09-13 11:31:18.095'
'2020-09-13 11:33:20.854'
'2020-09-13 11:33:20.870'
'2020-09-13 11:33:21.040'
'2020-09-13 11:33:22.781'
'2020-09-13 11:34:53.871'
'2020-09-13 11:34:54.399'
'2020-09-13 11:34:55.893'
'2020-09-13 11:36:10.531'
'2020-09-13 11:38:06.822'
'2020-09-13 11:38:06.915'
'2020-09-13 11:38:09.532'
'2020-09-13 11:38:09.554'
'2020-09-13 11:39:43.084'
'2020-09-13 11:48:03.814'
'2020-09-13 11:53:38.305'
'2020-09-13 11:54:36.432'
'2020-09-13 11:56:24.597'
'2020-09-13 11:59:32.871'
'2020-09-13 12:02:57.204'
'2020-09-13 12:05:01.398'
'2020-09-13 12:09:51.828'
'2020-09-13 12:13:14.135'
'2020-09-13 12:15:50.386'
'2020-09-13 12:16:00.445'
'2020-09-13 12:22:18.994'
'2020-09-13 12:22:55.083'
'2020-09-13 12:23:05.112'
'2020-09-13 12:24:11.214'
'2020-09-13 12:25:11.317'
'2020-09-13 12:25:55.397'
'2020-09-13 12:28:07.594'
'2020-09-13 12:28:07.607'
'2020-09-13 12:28:09.203'
'2020-09-13 12:29:02.491'
'2020-09-13 12:29:02.923'
'2020-09-13 12:29:04.455'
'2020-09-13 12:32:33.524'
'2020-09-13 12:32:33.835'
'2020-09-13 12:32:35.193'
'2020-09-13 12:32:59.920'
'2020-09-13 12:33:58.363'
'2020-09-13 12:33:58.369'
'2020-09-13 12:33:58.628'
'2020-09-13 12:33:59.973'
'2020-09-13 12:34:22.117'
'2020-09-13 12:34:22.679'
'2020-09-13 12:34:24.099'
'2020-09-13 12:35:22.786'
'2020-09-13 12:36:17.423'
'2020-09-13 12:36:17.483'
'2020-09-13 12:36:19.521'
'2020-09-13 12:39:50.030'
'2020-09-13 12:39:50.401'
'2020-09-13 12:39:52.043'
'2020-09-13 12:42:02.605'
'2020-09-13 12:43:58.788'
'2020-09-13 12:46:20.897'
'2020-09-13 12:46:21.021'
'2020-09-13 12:46:22.504'
'2020-09-13 12:48:31.220'
'2020-09-13 12:49:01.288'
'2020-09-13 12:55:05.818'
'2020-09-13 12:57:02.053'
'2020-09-13 12:57:02.209'
'2020-09-13 12:57:04.067'
'2020-09-13 12:57:26.204'
'2020-09-13 12:57:26.269'
'2020-09-13 12:57:28.186'
'2020-09-13 12:57:58.342'
'2020-09-13 13:00:21.418'
'2020-09-13 13:00:21.762'
'2020-09-13 13:00:23.080'
'2020-09-13 13:04:38.135'
'2020-09-13 13:07:09.575'
'2020-09-13 13:07:10.372'
'2020-09-13 13:07:10.659'
'2020-09-13 13:17:33.858'
'2020-09-13 13:17:33.885'
'2020-09-13 13:17:35.466'
'2020-09-13 13:20:28.148'
'2020-09-13 13:20:48.195'
'2020-09-13 13:20:54.224'
'2020-09-13 13:20:56.139'
'2020-09-13 13:20:56.253'
'2020-09-13 13:20:58.277'
'2020-09-13 13:20:58.847'
'2020-09-13 13:21:04.300'
'2020-09-13 13:21:10.328'
'2020-09-13 13:21:16.350'
'2020-09-13 13:22:09.631'
'2020-09-13 13:22:09.643'
'2020-09-13 13:22:12.343'
'2020-09-13 13:22:12.870'
'2020-09-13 13:23:57.818'
'2020-09-13 13:26:48.080'
'2020-09-13 13:27:04.140'
'2020-09-13 13:27:06.160'
'2020-09-13 13:27:33.231'
'2020-09-13 13:27:33.238'
'2020-09-13 13:27:33.413'
'2020-09-13 13:27:35.943'
'2020-09-13 13:27:38.648'
'2020-09-13 13:27:38.649'
'2020-09-13 13:27:39.352'
'2020-09-13 13:27:39.353'
'2020-09-13 13:27:39.443'
'2020-09-13 13:27:39.462'
'2020-09-13 13:27:42.059'
'2020-09-13 13:27:45.570'
'2020-09-13 13:27:45.574'
'2020-09-13 13:27:45.686'
'2020-09-13 13:27:47.608'
'2020-09-13 13:27:50.314'
'2020-09-13 13:27:50.911'
'2020-09-13 13:27:52.056'
'2020-09-13 13:27:52.139'
'2020-09-13 13:27:53.660'
'2020-09-13 13:27:53.661'
'2020-09-13 13:27:54.143'
'2020-09-13 13:27:55.445'
'2020-09-13 13:28:03.165'
'2020-09-13 13:28:03.375'
'2020-09-13 13:28:05.873'
'2020-09-13 13:29:55.592'
'2020-09-13 13:31:33.571'
'2020-09-13 13:31:33.754'
'2020-09-13 13:31:35.177'
'2020-09-13 13:34:46.932'
'2020-09-13 13:34:47.236'
'2020-09-13 13:34:49.732'
'2020-09-13 13:34:49.878'
'2020-09-13 13:43:13.975'
'2020-09-13 13:44:15.901'
'2020-09-13 13:44:16.112'
'2020-09-13 13:44:17.509'
'2020-09-13 13:45:30.205'
'2020-09-13 13:45:30.247'
'2020-09-13 13:45:31.960'
'2020-09-13 13:49:44.637'
'2020-09-13 13:52:04.292'
'2020-09-13 13:52:04.911'
'2020-09-13 13:52:06.275'
'2020-09-13 13:52:53.003'
'2020-09-13 13:54:49.695'
'2020-09-13 13:54:49.785'
'2020-09-13 13:54:52.404'
'2020-09-13 13:54:52.409'
'2020-09-13 13:55:57.903'
'2020-09-13 13:57:50.073'
'2020-09-13 13:58:43.232'
'2020-09-13 13:58:43.394'
'2020-09-13 13:58:45.001'
'2020-09-13 13:59:19.467'
'2020-09-13 14:01:23.663'
'2020-09-13 14:02:25.797'
'2020-09-13 14:02:30.321'
'2020-09-13 14:02:30.436'
'2020-09-13 14:02:31.928'
'2020-09-13 14:05:56.850'
'2020-09-13 14:05:56.937'
'2020-09-13 14:05:58.976'
'2020-09-13 14:05:59.565'
'2020-09-13 14:05:59.594'
'2020-09-13 14:08:53.234'
'2020-09-13 14:11:57.522'
'2020-09-13 14:12:05.558'
'2020-09-13 14:15:06.332'
'2020-09-13 14:15:06.337'
'2020-09-13 14:15:06.439'
'2020-09-13 14:15:08.385'
'2020-09-13 14:16:44.594'
'2020-09-13 14:18:22.749'
'2020-09-13 14:18:30.789'
'2020-09-13 14:20:08.286'
'2020-09-13 14:20:08.935'
'2020-09-13 14:20:10.993'
'2020-09-13 14:21:27.079'
'2020-09-13 14:23:55.301'
'2020-09-13 14:25:00.705'
'2020-09-13 14:25:01.424'
'2020-09-13 14:25:03.014'
'2020-09-13 14:25:29.484'
'2020-09-13 14:26:39.438'
'2020-09-13 14:26:39.444'
'2020-09-13 14:26:39.600'
'2020-09-13 14:26:41.297'
'2020-09-13 14:26:46.105'
'2020-09-13 14:26:46.234'
'2020-09-13 14:26:47.716'
'2020-09-13 14:27:08.282'
'2020-09-13 14:27:12.164'
'2020-09-13 14:27:12.306'
'2020-09-13 14:27:14.870'
'2020-09-13 14:28:08.403'
'2020-09-13 14:28:44.561'
'2020-09-13 14:29:14.624'
'2020-09-13 14:29:48.035'
'2020-09-13 14:29:48.050'
'2020-09-13 14:29:48.691'
'2020-09-13 14:29:50.757'
'2020-09-13 14:30:36.315'
'2020-09-13 14:30:36.776'
'2020-09-13 14:30:37.922'
'2020-09-13 14:31:18.864'
'2020-09-13 14:32:19.955'
'2020-09-13 14:32:20.185'
'2020-09-13 14:32:22.669'
'2020-09-13 14:32:22.817'
'2020-09-13 14:33:11.431'
'2020-09-13 14:33:11.480'
'2020-09-13 14:33:13.040'
'2020-09-13 14:33:23.516'
'2020-09-13 14:34:00.601'
'2020-09-13 14:34:00.785'
'2020-09-13 14:34:03.307'
'2020-09-13 14:34:35.208'
'2020-09-13 14:34:35.454'
'2020-09-13 14:34:35.478'
'2020-09-13 14:34:38.184'
'2020-09-13 14:34:55.506'
'2020-09-13 14:37:38.697'
'2020-09-13 14:37:38.961'
'2020-09-13 14:37:41.434'
'2020-09-13 14:37:41.602'
'2020-09-13 14:38:09.042'
'2020-09-13 14:41:16.115'
'2020-09-13 14:41:16.523'
'2020-09-13 14:41:18.825'
'2020-09-13 14:44:21.742'
'2020-09-13 14:44:21.991'
'2020-09-13 14:44:24.450'
'2020-09-13 14:44:24.616'
'2020-09-13 14:48:01.070'
'2020-09-13 14:48:01.506'
'2020-09-13 14:48:02.921'
'2020-09-13 14:51:24.276'
'2020-09-13 14:51:24.416'
'2020-09-13 14:51:27.024'
'2020-09-13 14:54:51.592'
'2020-09-13 14:54:51.919'
'2020-09-13 14:54:53.205'
'2020-09-13 15:05:27.345'
'2020-09-13 15:05:27.443'
'2020-09-13 15:05:29.452'
'2020-09-13 15:15:41.983'
'2020-09-13 15:15:42.439'
'2020-09-13 15:15:44.003'
'2020-09-13 15:15:44.482'
'2020-09-13 15:18:41.973'
'2020-09-13 15:18:41.974'
'2020-09-13 15:18:42.743'
'2020-09-13 15:18:44.683'
'2020-09-13 15:18:44.774'
'2020-09-13 15:19:53.438'
'2020-09-13 15:19:53.475'
'2020-09-13 15:19:55.111'
'2020-09-13 15:22:29.626'
'2020-09-13 15:22:29.628'
'2020-09-13 15:22:29.716'
'2020-09-13 15:22:31.590'
'2020-09-13 15:23:07.595'
'2020-09-13 15:23:07.795'
'2020-09-13 15:23:10.354'
'2020-09-13 15:25:08.853'
'2020-09-13 15:25:09.186'
'2020-09-13 15:25:11.561'
'2020-09-13 15:25:11.811'
'2020-09-13 15:26:57.995'
'2020-09-13 15:26:58.553'
'2020-09-13 15:27:00.068'
'2020-09-13 15:27:00.578'
'2020-09-13 15:28:10.673'
'2020-09-13 15:28:33.046'
'2020-09-13 15:28:33.398'
'2020-09-13 15:28:35.108'
'2020-09-13 15:29:05.479'
'2020-09-13 15:29:10.380'
'2020-09-13 15:29:10.702'
'2020-09-13 15:29:11.989'
'2020-09-13 15:32:35.009'
'2020-09-13 15:33:59.202'
'2020-09-13 15:34:25.297'
'2020-09-13 15:35:42.717'
'2020-09-13 15:35:43.427'
'2020-09-13 15:35:44.658'
'2020-09-13 15:36:19.500'
'2020-09-13 15:39:53.840'
'2020-09-13 15:46:22.415'
'2020-09-13 15:47:58.540'
'2020-09-13 15:47:58.594'
'2020-09-13 15:48:00.530'
'2020-09-13 15:57:05.366'
'2020-09-13 15:57:29.444'
'2020-09-13 15:58:17.040'
'2020-09-13 15:58:17.534'
'2020-09-13 15:58:19.005'
'2020-09-13 15:58:31.896'
'2020-09-13 15:58:32.182'
'2020-09-13 15:58:33.785'
'2020-09-13 16:00:22.366'
'2020-09-13 16:05:40.888'
'2020-09-13 16:05:41.036'
'2020-09-13 16:05:42.502'
'2020-09-13 16:05:56.023'
'2020-09-13 16:05:56.296'
'2020-09-13 16:05:57.755'
'2020-09-13 16:07:10.413'
'2020-09-13 16:09:21.927'
'2020-09-13 16:09:22.621'
'2020-09-13 16:09:23.931'
'2020-09-13 16:17:35.301'
'2020-09-13 16:20:59.640'
'2020-09-13 16:22:13.793'
'2020-09-13 16:27:36.270'
'2020-09-13 16:27:38.296'
'2020-09-13 16:27:42.320'
'2020-09-13 16:27:48.354'
'2020-09-13 16:27:52.374'
'2020-09-13 16:27:56.396'
'2020-09-13 16:28:06.431'
'2020-09-13 16:30:40.841'
'2020-09-13 16:30:40.888'
'2020-09-13 16:30:42.452'
'2020-09-13 16:31:35.007'
'2020-09-13 16:34:27.181'
'2020-09-13 16:34:27.303'
'2020-09-13 16:34:29.893'
'2020-09-13 16:34:29.976'
'2020-09-13 16:34:49.405'
'2020-09-13 16:41:17.739'
'2020-09-13 16:41:17.979'
'2020-09-13 16:41:19.555'
'2020-09-13 16:41:26.969'
'2020-09-13 16:41:27.219'
'2020-09-13 16:41:29.028'
'2020-09-13 16:41:29.239'
'2020-09-13 16:44:17.492'
'2020-09-13 16:45:31.624'
'2020-09-13 16:46:07.197'
'2020-09-13 16:46:07.697'
'2020-09-13 16:46:09.165'
'2020-09-13 16:52:06.204'
'2020-09-13 16:54:52.504'
'2020-09-13 16:55:29.005'
'2020-09-13 16:55:29.180'
'2020-09-13 16:55:30.986'
'2020-09-13 16:58:45.464'
'2020-09-13 16:59:27.427'
'2020-09-13 16:59:27.435'
'2020-09-13 16:59:27.559'
'2020-09-13 16:59:30.142'
'2020-09-13 17:02:31.890'
'2020-09-13 17:06:00.248'
'2020-09-13 17:06:30.975'
'2020-09-13 17:06:31.539'
'2020-09-13 17:06:32.830'
'2020-09-13 17:10:17.555'
'2020-09-13 17:10:17.925'
'2020-09-13 17:10:20.264'
'2020-09-13 17:11:38.344'
'2020-09-13 17:11:38.662'
'2020-09-13 17:11:39.951'
'2020-09-13 17:13:14.094'
'2020-09-13 17:13:14.810'
'2020-09-13 17:13:16.090'
'2020-09-13 17:13:30.580'
'2020-09-13 17:13:30.851'
'2020-09-13 17:13:32.185'
'2020-09-13 17:14:31.469'
'2020-09-13 17:14:31.555'
'2020-09-13 17:14:33.390'
'2020-09-13 17:15:09.626'
'2020-09-13 17:16:29.060'
'2020-09-13 17:16:29.778'
'2020-09-13 17:16:31.157'
'2020-09-13 17:16:58.517'
'2020-09-13 17:16:58.540'
'2020-09-13 17:16:59.042'
'2020-09-13 17:17:00.603'
'2020-09-13 17:20:11.333'
'2020-09-13 17:20:42.176'
'2020-09-13 17:20:42.590'
'2020-09-13 17:20:43.781'
'2020-09-13 17:25:02.969'
'2020-09-13 17:26:41.170'
'2020-09-13 17:26:47.202'
'2020-09-13 17:27:15.262'
'2020-09-13 17:27:52.285'
'2020-09-13 17:27:52.533'
'2020-09-13 17:27:55.000'
'2020-09-13 17:29:50.712'
'2020-09-13 17:30:38.835'
'2020-09-13 17:30:46.221'
'2020-09-13 17:30:46.863'
'2020-09-13 17:30:48.966'
'2020-09-13 17:32:23.043'
'2020-09-13 17:33:13.152'
'2020-09-13 17:34:03.271'
'2020-09-13 17:34:37.344'
'2020-09-13 17:36:04.883'
'2020-09-13 17:36:05.480'
'2020-09-13 17:36:06.819'
'2020-09-13 17:37:41.651'
'2020-09-13 17:41:18.003'
'2020-09-13 17:42:20.901'
'2020-09-13 17:42:21.314'
'2020-09-13 17:42:22.924'
'2020-09-13 17:44:25.507'
'2020-09-13 17:48:03.836'
'2020-09-13 17:51:26.153'
'2020-09-13 17:52:48.880'
'2020-09-13 17:52:48.907'
'2020-09-13 17:52:49.818'
'2020-09-13 17:54:53.096'
'2020-09-13 17:56:43.241'
'2020-09-13 17:56:43.276'
'2020-09-13 17:56:45.950'
'2020-09-13 18:05:15.480'
'2020-09-13 18:05:16.023'
'2020-09-13 18:05:18.192'
'2020-09-13 18:05:30.085'
'2020-09-13 18:07:13.533'
'2020-09-13 18:07:14.247'
'2020-09-13 18:07:15.182'
'2020-09-13 18:10:40.464'
'2020-09-13 18:10:40.567'
'2020-09-13 18:10:42.072'
'2020-09-13 18:14:05.533'
'2020-09-13 18:14:06.060'
'2020-09-13 18:14:07.144'
'2020-09-13 18:14:18.361'
'2020-09-13 18:14:18.712'
'2020-09-13 18:14:19.547'
'2020-09-13 18:15:44.853'
'2020-09-13 18:18:45.123'
'2020-09-13 18:19:55.256'
'2020-09-13 18:22:31.521'
'2020-09-13 18:23:09.604'
'2020-09-13 18:24:34.524'
'2020-09-13 18:24:34.954'
'2020-09-13 18:24:36.407'
'2020-09-13 18:25:11.040'
'2020-09-13 18:27:01.238'
'2020-09-13 18:28:08.252'
'2020-09-13 18:28:08.582'
'2020-09-13 18:28:10.961'
'2020-09-13 18:28:36.670'
'2020-09-13 18:29:12.741'
'2020-09-13 18:35:45.345'
'2020-09-13 18:38:10.706'
'2020-09-13 18:38:10.845'
'2020-09-13 18:38:12.602'
'2020-09-13 18:38:36.677'
'2020-09-13 18:38:36.899'
'2020-09-13 18:38:39.387'
'2020-09-13 18:38:52.341'
'2020-09-13 18:38:52.349'
'2020-09-13 18:38:52.967'
'2020-09-13 18:38:54.366'
'2020-09-13 18:44:51.640'
'2020-09-13 18:44:51.729'
'2020-09-13 18:44:54.352'
'2020-09-13 18:44:55.056'
'2020-09-13 18:44:55.755'
'2020-09-13 18:44:56.661'
'2020-09-13 18:48:00.045'
'2020-09-13 18:52:04.683'
'2020-09-13 18:52:05.035'
'2020-09-13 18:52:06.758'
'2020-09-13 18:53:42.985'
'2020-09-13 18:53:43.232'
'2020-09-13 18:53:45.697'
'2020-09-13 18:53:45.855'
'2020-09-13 18:55:39.122'
'2020-09-13 18:55:39.414'
