2020-09-09 01:35:50.563,filter,519,INFO,sshd,Found,85.93.218.204,AS9008,Visual Online S.A.,vo.lu,85.93.192.0/19,isp,352,None,EU,Europe,LU,Luxembourg,True,49.4958,5.9806,None,Luxembourg,LU,True,False,False,True,False,True,False,200
2020-09-09 01:35:50.858,actions,519,NOTICE,sshd,Ban,85.93.218.204,AS9008,Visual Online S.A.,vo.lu,85.93.192.0/19,isp,352,None,EU,Europe,LU,Luxembourg,True,49.4958,5.9806,None,Luxembourg,LU,True,False,False,True,False,True,False,200
2020-09-09 01:35:52.376,filter,519,INFO,sshd,Found,85.93.218.204,AS9008,Visual Online S.A.,vo.lu,85.93.192.0/19,isp,352,None,EU,Europe,LU,Luxembourg,True,49.4958,5.9806,None,Luxembourg,LU,True,False,False,True,False,True,False,200
2020-09-09 04:35:52.722,actions,519,NOTICE,sshd,Unban,85.93.218.204,AS9008,Visual Online S.A.,vo.lu,85.93.192.0/19,isp,352,None,EU,Europe,LU,Luxembourg,True,49.4958,5.9806,None,Luxembourg,LU,True,False,False,True,False,True,False,200
2020-09-12 21:51:17.539,filter,519,INFO,sshd,Found,104.244.79.241,AS53667,FranTech Solutions,frantech.ca,104.244.79.0/24,hosting,352,Roost,EU,Europe,LU,Luxembourg,True,49.7867,6.0961,L-7759,Mersch,ME,True,False,False,True,False,True,False,200
2020-09-12 21:51:18.131,actions,519,NOTICE,sshd,Ban,104.244.79.241,AS53667,FranTech Solutions,frantech.ca,104.244.79.0/24,hosting,352,Roost,EU,Europe,LU,Luxembourg,True,49.7867,6.0961,L-7759,Mersch,ME,True,False,False,True,False,True,False,200
2020-09-12 21:51:19.606,filter,519,INFO,sshd,Found,104.244.79.241,AS53667,FranTech Solutions,frantech.ca,104.244.79.0/24,hosting,352,Roost,EU,Europe,LU,Luxembourg,True,49.7867,6.0961,L-7759,Mersch,ME,True,False,False,True,False,True,False,200
2020-09-13 00:51:20.330,actions,519,NOTICE,sshd,Unban,104.244.79.241,AS53667,FranTech Solutions,frantech.ca,104.244.79.0/24,hosting,352,Roost,EU,Europe,LU,Luxembourg,True,49.7867,6.0961,L-7759,Mersch,ME,True,False,False,True,False,True,False,200
2020-09-18 09:14:08.295,filter,519,INFO,sshd,Found,104.244.78.136,AS53667,FranTech Solutions,frantech.ca,104.244.78.0/24,hosting,352,Roost,EU,Europe,LU,Luxembourg,True,49.7867,6.0961,L-7759,Mersch,ME,False,False,False,False,False,False,False,200
2020-09-18 09:14:08.821,actions,519,NOTICE,sshd,Ban,104.244.78.136,AS53667,FranTech Solutions,frantech.ca,104.244.78.0/24,hosting,352,Roost,EU,Europe,LU,Luxembourg,True,49.7867,6.0961,L-7759,Mersch,ME,False,False,False,False,False,False,False,200
2020-09-18 09:14:10.039,filter,519,INFO,sshd,Found,104.244.78.136,AS53667,FranTech Solutions,frantech.ca,104.244.78.0/24,hosting,352,Roost,EU,Europe,LU,Luxembourg,True,49.7867,6.0961,L-7759,Mersch,ME,False,False,False,False,False,False,False,200
2020-09-18 12:14:11.008,actions,519,NOTICE,sshd,Unban,104.244.78.136,AS53667,FranTech Solutions,frantech.ca,104.244.78.0/24,hosting,352,Roost,EU,Europe,LU,Luxembourg,True,49.7867,6.0961,L-7759,Mersch,ME,False,False,False,False,False,False,False,200
2020-09-23 15:59:02.297,filter,519,INFO,sshd,Found,92.223.105.154,AS199524,G-Core Labs S.A.,gcorelabs.com,92.223.105.0/24,hosting,352,Luxembourg,EU,Europe,LU,Luxembourg,True,49.6117,6.13,L-1661,Luxembourg,LU,False,False,False,False,False,False,False,200
2020-09-23 15:59:02.355,actions,519,NOTICE,sshd,Ban,92.223.105.154,AS199524,G-Core Labs S.A.,gcorelabs.com,92.223.105.0/24,hosting,352,Luxembourg,EU,Europe,LU,Luxembourg,True,49.6117,6.13,L-1661,Luxembourg,LU,False,False,False,False,False,False,False,200
2020-09-23 15:59:03.741,filter,519,INFO,sshd,Found,92.223.105.154,AS199524,G-Core Labs S.A.,gcorelabs.com,92.223.105.0/24,hosting,352,Luxembourg,EU,Europe,LU,Luxembourg,True,49.6117,6.13,L-1661,Luxembourg,LU,False,False,False,False,False,False,False,200
2020-09-23 18:59:03.766,actions,519,NOTICE,sshd,Unban,92.223.105.154,AS199524,G-Core Labs S.A.,gcorelabs.com,92.223.105.0/24,hosting,352,Luxembourg,EU,Europe,LU,Luxembourg,True,49.6117,6.13,L-1661,Luxembourg,LU,False,False,False,False,False,False,False,200
