2020-09-27 03:20:09.517,filter,519,INFO,sshd,Found,62.28.222.221,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Caldas da Rainha,EU,Europe,PT,Portugal,True,39.4033,-9.1384,2500-843,Leiria,10,False,False,False,False,False,False,False,200
2020-09-27 03:20:09.770,actions,519,NOTICE,sshd,Ban,62.28.222.221,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Caldas da Rainha,EU,Europe,PT,Portugal,True,39.4033,-9.1384,2500-843,Leiria,10,False,False,False,False,False,False,False,200
2020-09-27 03:20:11.457,filter,519,INFO,sshd,Found,62.28.222.221,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Caldas da Rainha,EU,Europe,PT,Portugal,True,39.4033,-9.1384,2500-843,Leiria,10,False,False,False,False,False,False,False,200
2020-09-27 06:20:11.441,actions,519,NOTICE,sshd,Unban,62.28.222.221,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Caldas da Rainha,EU,Europe,PT,Portugal,True,39.4033,-9.1384,2500-843,Leiria,10,False,False,False,False,False,False,False,200
2020-09-27 15:33:14.438,filter,519,INFO,sshd,Found,89.155.39.33,AS2860,NOS COMUNICACOES,nos.pt,89.155.0.0/18,isp,351,Porto,EU,Europe,PT,Portugal,True,41.1496,-8.611,4000-000,Porto,13,False,False,False,False,False,False,False,200
2020-09-27 15:33:14.440,filter,519,INFO,sshd,Found,89.155.39.33,AS2860,NOS COMUNICACOES,nos.pt,89.155.0.0/18,isp,351,Porto,EU,Europe,PT,Portugal,True,41.1496,-8.611,4000-000,Porto,13,False,False,False,False,False,False,False,200
2020-09-27 15:33:14.943,actions,519,NOTICE,sshd,Ban,89.155.39.33,AS2860,NOS COMUNICACOES,nos.pt,89.155.0.0/18,isp,351,Porto,EU,Europe,PT,Portugal,True,41.1496,-8.611,4000-000,Porto,13,False,False,False,False,False,False,False,200
2020-09-27 15:33:17.168,filter,519,INFO,sshd,Found,89.155.39.33,AS2860,NOS COMUNICACOES,nos.pt,89.155.0.0/18,isp,351,Porto,EU,Europe,PT,Portugal,True,41.1496,-8.611,4000-000,Porto,13,False,False,False,False,False,False,False,200
2020-09-27 18:33:16.642,actions,519,NOTICE,sshd,Unban,89.155.39.33,AS2860,NOS COMUNICACOES,nos.pt,89.155.0.0/18,isp,351,Porto,EU,Europe,PT,Portugal,True,41.1496,-8.611,4000-000,Porto,13,False,False,False,False,False,False,False,200
2020-09-28 01:18:25.137,filter,519,INFO,sshd,Found,62.28.217.62,AS15525,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,meo.pt,62.28.0.0/16,isp,351,Cavaleiros,EU,Europe,PT,Portugal,True,39.0801,-8.217,7425-106,Portalegre,12,False,False,False,False,False,False,False,200
