2020-09-15 17:49:39.390,filter,519,INFO,sshd,Found,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-15 17:49:39.392,filter,519,INFO,sshd,Found,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-15 17:49:39.535,actions,519,NOTICE,sshd,Ban,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-15 17:49:40.483,filter,519,INFO,sshd,Found,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-15 20:49:41.019,actions,519,NOTICE,sshd,Unban,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-17 10:47:14.487,filter,519,INFO,sshd,Found,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-17 10:47:14.519,actions,519,NOTICE,sshd,Ban,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-17 10:47:16.541,filter,519,INFO,sshd,Found,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-17 13:47:17.293,actions,519,NOTICE,sshd,Unban,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-23 00:35:46.996,filter,519,INFO,sshd,Found,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-23 00:35:46.999,filter,519,INFO,sshd,Found,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-23 00:35:47.376,actions,519,NOTICE,sshd,Ban,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-23 00:35:48.720,filter,519,INFO,sshd,Found,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-23 03:35:48.571,actions,519,NOTICE,sshd,Unban,164.160.33.164,AS328025,VEONE,veone.net,164.160.32.0/22,business,225,None,AF,Africa,CI,Ivory Coast,False,8.0,-5.0,None,None,None,False,False,False,False,False,False,False,200
2020-09-28 16:12:01.974,filter,519,INFO,sshd,Found,160.155.53.22,AS29571,Orange C̫te dIvoire,orange.ci,160.155.53.0/24,isp,225,Abidjan,AF,Africa,CI,Ivory Coast,False,5.3072,-4.0124,None,Abidjan,AB,False,False,False,False,False,False,False,200
2020-09-28 16:12:01.979,filter,519,INFO,sshd,Found,160.155.53.22,AS29571,Orange C̫te dIvoire,orange.ci,160.155.53.0/24,isp,225,Abidjan,AF,Africa,CI,Ivory Coast,False,5.3072,-4.0124,None,Abidjan,AB,False,False,False,False,False,False,False,200
2020-09-28 16:12:02.239,actions,519,NOTICE,sshd,Ban,160.155.53.22,AS29571,Orange C̫te dIvoire,orange.ci,160.155.53.0/24,isp,225,Abidjan,AF,Africa,CI,Ivory Coast,False,5.3072,-4.0124,None,Abidjan,AB,False,False,False,False,False,False,False,200
2020-09-28 16:12:03.962,filter,519,INFO,sshd,Found,160.155.53.22,AS29571,Orange C̫te dIvoire,orange.ci,160.155.53.0/24,isp,225,Abidjan,AF,Africa,CI,Ivory Coast,False,5.3072,-4.0124,None,Abidjan,AB,False,False,False,False,False,False,False,200
2020-09-28 19:12:03.290,actions,519,NOTICE,sshd,Unban,160.155.53.22,AS29571,Orange C̫te dIvoire,orange.ci,160.155.53.0/24,isp,225,Abidjan,AF,Africa,CI,Ivory Coast,False,5.3072,-4.0124,None,Abidjan,AB,False,False,False,False,False,False,False,200
2020-10-01 17:01:57.842,filter,519,INFO,sshd,Found,160.155.53.22,AS29571,Orange C̫te dIvoire,orange.ci,160.155.53.0/24,isp,225,Abidjan,AF,Africa,CI,Ivory Coast,False,5.3072,-4.0124,None,Abidjan,AB,False,False,False,False,False,False,False,200
