2020-09-29 09:00:14.135,filter,519,INFO,sshd,Found,66.249.155.244,AS33576,Digicel Jamaica,digicelgroup.com,66.249.155.0/24,isp,+1-876,Kingston,NA,North America,JM,Jamaica,False,17.9962,-76.8019,None,Kingston,1,False,False,False,False,False,False,False,200
2020-09-29 09:00:14.441,actions,519,NOTICE,sshd,Ban,66.249.155.244,AS33576,Digicel Jamaica,digicelgroup.com,66.249.155.0/24,isp,+1-876,Kingston,NA,North America,JM,Jamaica,False,17.9962,-76.8019,None,Kingston,1,False,False,False,False,False,False,False,200
2020-09-29 09:00:16.845,filter,519,INFO,sshd,Found,66.249.155.244,AS33576,Digicel Jamaica,digicelgroup.com,66.249.155.0/24,isp,+1-876,Kingston,NA,North America,JM,Jamaica,False,17.9962,-76.8019,None,Kingston,1,False,False,False,False,False,False,False,200
2020-09-29 09:00:17.063,actions,519,NOTICE,sshd,already banned,66.249.155.244,AS33576,Digicel Jamaica,digicelgroup.com,66.249.155.0/24,isp,+1-876,Kingston,NA,North America,JM,Jamaica,False,17.9962,-76.8019,None,Kingston,1,False,False,False,False,False,False,False,200
2020-09-29 12:00:17.137,actions,519,NOTICE,sshd,Unban,66.249.155.244,AS33576,Digicel Jamaica,digicelgroup.com,66.249.155.0/24,isp,+1-876,Kingston,NA,North America,JM,Jamaica,False,17.9962,-76.8019,None,Kingston,1,False,False,False,False,False,False,False,200
